state,year,target_beni_core_score,beni_rank_within_year,priority_band_within_year,pupil_teacher_ratio,pupil_classroom_ratio,unqualified_teacher_share,bad_classroom_share,enrolment_per_school,pupil_teacher_ratio_norm,pupil_classroom_ratio_norm,unqualified_teacher_share_norm,bad_classroom_share_norm,enrolment_per_school_norm,matching_grant_million_naira,core_indicator_completeness,split_group,model_ready_flag,source_note,processed_source_file,processed_source_sheet,processed_dataset_name,processed_status
Oyo,2019,0.36561974819700505,18,Medium Need,79.19005472281704,64.56562560620756,0.06914108969783488,0.4593598448108632,320.83651436283014,0.5635721991351215,0.4226357730885888,0.04399059236482536,0.6178944169104053,0.18000575948608424,1519.88407886,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Oyo,2020,0.3757245650647708,18,Medium Need,83.56998763906057,65.5752861299709,0.06976514215080346,0.4593598448108632,325.85367264314635,0.5994533172371505,0.43179294133967033,0.0453175797160023,0.6178944169104053,0.18416457012062537,715.07413514,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Oyo,2022,0.4957336120811746,5,High Need,77.83151527508751,91.37998723268433,0.1022870153260611,0.4523220555378232,764.2135468802136,0.5524428244843207,0.6658300103395101,0.11447220627801086,0.5983942487981773,0.5475287705058545,0.0,1,TEST_2022,True,2022 UBEC public school indicators with richer infrastructure fields,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Plateau,2018,0.3000646654574584,21,Medium Need,24.24671385237614,33.55651237890204,0.18756319514661274,0.5602798708288482,166.57226823403687,0.11346747369947849,0.14139701961046286,0.29580377775131417,0.8975216403028232,0.05213341592321331,1473.8328452,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Plateau,2019,0.2860701430568434,21,Medium Need,38.48003461490914,32.215379838542745,0.13592533069600693,0.5387083419581867,160.73586367157242,0.23006913701959142,0.12923354879029533,0.18600083948581336,0.8377516723347462,0.04729551765377067,1519.88407886,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Plateau,2020,0.28689983973245803,21,Medium Need,39.35179416895091,32.516987542468854,0.1363070022427112,0.5358797487902811,162.3008735868448,0.23721073213378605,0.13196899543366747,0.18681242721753596,0.8299142620123663,0.04859278186493423,715.07413514,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Plateau,2022,0.26024194390294036,23,Medium Need,26.384634665998245,33.24747315224258,0.10356352090905294,0.5332701621393978,214.38187372708757,0.13098166642189862,0.13859417238795607,0.11718657228086703,0.8226836706403587,0.09176363778362154,1204.45235376,1,TEST_2022,True,2022 UBEC public school indicators with richer infrastructure fields,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Rivers,2018,0.282861476563473,22,Medium Need,10.3959770507479,29.329896907216494,0.3324567993989482,0.47220348781192795,168.65096952908587,0.0,0.10306351236132655,0.6039060521589545,0.653481330354038,0.05385648794304589,1473.8328452,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Rivers,2019,0.23686382639020342,23,Medium Need,17.29676732590061,29.72845450168512,0.19547313574990197,0.4719306692344728,170.9468438538206,0.056532388873309525,0.10667825104269248,0.3126235035278815,0.6527254100048888,0.055759578502244875,1519.88407886,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Rivers,2020,0.24148454778715817,23,Medium Need,20.768902520336045,29.92525698914401,0.1930924123216429,0.4708425401095206,172.09502762430938,0.08497668136822735,0.10846316136401035,0.30756112477923253,0.6497104432246723,0.05671132819964834,715.07413514,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Rivers,2022,0.3355317013527512,18,Medium Need,31.693273058498075,44.67624120220658,0.24337089265231765,0.45843637055354763,382.5130293159609,0.17447088983347955,0.2422479743074572,0.4144734638267376,0.6153356725993255,0.231130506196756,1204.45235376,1,TEST_2022,True,2022 UBEC public school indicators with richer infrastructure fields,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Sokoto,2018,0.5057665346762947,5,High Need,33.694446736529414,64.89360349622567,0.5187309183926067,0.5114024632499007,284.95673412421496,0.19086482792732998,0.4256103854962682,1.0,0.7620930806085863,0.1502643793492895,1473.8328452,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Sokoto,2019,0.5125317701787186,5,High Need,46.79750975441818,64.80627731426301,0.4846798255680514,0.5114024632499007,284.57327285415215,0.2982072371910829,0.42481837618013096,0.9275936353474894,0.7620930806085863,0.14994652156630336,1519.88407886,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Sokoto,2020,0.5210254496896275,5,High Need,49.6067767997106,65.37767183154548,0.4904136018328711,0.5114024632499007,287.08234473133285,0.32122120671067245,0.43000066825687605,0.9397859575500549,0.7620930806085863,0.15202633532194781,715.07413514,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Sokoto,2022,0.45248419575066434,8,High Need,44.643170466883824,73.76454969501256,0.31939196525515745,0.46264800861141014,432.621632996633,0.2805585416776918,0.5060658900710158,0.5761249424596585,0.627005196503769,0.27266640804118664,1204.45235376,1,TEST_2022,True,2022 UBEC public school indicators with richer infrastructure fields,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Taraba,2018,0.36628198348105245,17,Medium Need,24.385734732824428,45.03303964757709,0.2430423027989822,0.5754772393538914,245.93023255813952,0.11460635521328287,0.24548397622996862,0.4137747491962173,0.9396302101398131,0.11791462662598061,1473.8328452,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Taraba,2019,0.37292131422446617,16,Medium Need,32.86684899184899,45.00007342143906,0.2261904761904762,0.5754772393538914,245.75020048115476,0.18408501349050993,0.24518498733989702,0.37794096527735116,0.9396302101398131,0.11776539487476,1519.88407886,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Taraba,2020,0.37730871271852673,16,Medium Need,34.76990351520623,45.2442731277533,0.22761383512949274,0.5754772393538914,247.08380112269447,0.199675143616463,0.24739976918483753,0.3809676007777402,0.9396302101398131,0.11887083987377976,715.07413514,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Taraba,2022,0.37638454837015,14,Medium Need,30.862931749705254,48.17612977983777,0.20981616523295926,0.5779428805125758,285.4571890145396,0.16766859967618158,0.27399039446859175,0.3431225723337744,0.946461960172875,0.1506792151993275,1204.45235376,1,TEST_2022,True,2022 UBEC public school indicators with richer infrastructure fields,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Yobe,2018,0.5344731906649363,3,High Need,54.48590999739877,91.80219138056975,0.36894129888147054,0.47143900657414173,476.05,0.36119185417253546,0.6696592126580089,0.6814868213667737,0.6513631207747057,0.3086649443526571,1473.8328452,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Yobe,2019,0.6279977531745827,1,High Need,121.99941736259468,91.6909940154722,0.3299669838803651,0.47102612757261714,475.52990158970476,0.9142734144559831,0.6686507024139123,0.598611699602199,0.6502191237569802,0.30823382564383944,1519.83407868,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Yobe,2020,0.6281701092147027,1,High Need,121.90903835035652,92.09288105983404,0.3297359799576026,0.4697918183141651,477.78398791540786,0.9135330149854717,0.672295637712991,0.5981204920408476,0.6467991239376482,0.31010227739655494,715.07413514,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Yobe,2022,0.5539562787940847,3,High Need,72.38242748521543,93.16056542225444,0.2954097437341594,0.4441222665216866,681.7771883289124,0.5078030169174933,0.6819790561646606,0.5251290614882714,0.5756744346497218,0.4791958247502763,1204.45235376,1,TEST_2022,True,2022 UBEC public school indicators with richer infrastructure fields,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Zamfara,2018,0.3817012229887161,14,Medium Need,38.94798757912337,68.25986394557823,0.36104144273259287,0.38210361067503923,284.5650087260035,0.2339026833081419,0.4561408584484899,0.6646885392098637,0.4038343626917793,0.14993967128530572,1473.8328452,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Zamfara,2019,0.3861109310217992,14,Medium Need,45.99611444719181,67.9264475743349,0.34772165312610387,0.3809076682316119,283.322454308094,0.29164207735533293,0.4531169214545386,0.6363652913096766,0.40052066888899396,0.14890969610045418,1519.88407886,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Zamfara,2020,0.3871323454997163,15,Medium Need,48.46884689207146,68.07247278382582,0.34275800974457404,0.3785381026438569,284.1016875811337,0.31189910105549057,0.4544413046315926,0.6258105824038614,0.39395512315843634,0.14955561624920052,715.07413514,1,TRAIN_2018_2020,True,Common 2018-2020 UBEC public school indicators,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
Zamfara,2022,0.44501135057134994,9,High Need,54.93853445681613,74.22677373449888,0.28077038820343064,0.4624923764992885,380.33489583333335,0.36489982687321104,0.5102580548626967,0.49399988392274824,0.6265739741081711,0.22932501308992287,1204.45235376,1,TEST_2022,True,2022 UBEC public school indicators with richer infrastructure fields,Capstone_Stage_ML1_Model_Ready_Dataset.xlsx,Model_Ready_Core_StateYear,beni_core_model_ready,final_model_ready
